2025-05-16T23:27:36.870Z, 63.7
2025-05-16T23:27:37.997Z, 79.1
2025-05-16T23:27:39.098Z, 101
2025-05-16T23:27:40.249Z, 80.2
2025-05-16T23:27:41.376Z, 84.3
2025-05-16T23:27:42.504Z, 75
2025-05-16T23:27:43.631Z, 102
2025-05-16T23:27:44.720Z, 95.7
2025-05-16T23:27:45.816Z, 82.2
2025-05-16T23:27:47.005Z, 69.8
2025-05-16T23:27:48.134Z, 67.8
2025-05-16T23:27:49.260Z, 66.8
2025-05-16T23:27:50.387Z, 75
2025-05-16T23:27:51.513Z, 79.1
2025-05-16T23:27:52.597Z, 82.2
2025-05-16T23:27:53.766Z, 75
2025-05-16T23:27:54.892Z, 97.8
2025-05-16T23:27:56.021Z, 77.1
2025-05-16T23:27:57.146Z, 87.4
2025-05-16T23:27:58.273Z, 96.8
2025-05-16T23:27:59.398Z, 82.2
2025-05-16T23:28:00.526Z, 67.8
2025-05-16T23:28:01.651Z, 87.4
2025-05-16T23:28:02.739Z, 67.8
2025-05-16T23:28:03.906Z, 84.3
2025-05-16T23:28:05.051Z, 60.6
2025-05-16T23:28:06.260Z, 77.1
2025-05-16T23:28:07.351Z, 83.3
2025-05-16T23:28:08.513Z, 84.3
2025-05-16T23:28:09.604Z, 84.3
2025-05-16T23:28:10.764Z, 69.8
2025-05-16T23:28:11.857Z, 77.1
2025-05-16T23:28:13.014Z, 83.3
2025-05-16T23:28:14.144Z, 84.3
2025-05-16T23:28:15.228Z, 69.8
2025-05-16T23:28:16.317Z, 85.3
2025-05-16T23:28:17.523Z, 74
2025-05-16T23:28:18.614Z, 84.3
2025-05-16T23:28:19.716Z, 83.3
2025-05-16T23:28:20.807Z, 85.3
2025-05-16T23:28:21.926Z, 70.9
2025-05-16T23:28:23.048Z, 77.1
2025-05-16T23:28:24.178Z, 60.6
2025-05-16T23:28:25.272Z, 83.3
2025-05-16T23:28:26.360Z, 85.3
2025-05-16T23:28:27.480Z, 65.7
2025-05-16T23:28:28.569Z, 68.8
2025-05-16T23:28:29.712Z, 83.3
2025-05-16T23:28:30.803Z, 68.8
2025-05-16T23:28:31.961Z, 91.6
2025-05-16T23:28:33.086Z, 67.8
2025-05-16T23:28:34.214Z, 79.1
2025-05-16T23:28:35.339Z, 52.4
2025-05-16T23:28:36.468Z, 84.3
2025-05-16T23:28:37.555Z, 66.8
2025-05-16T23:28:38.718Z, 82.2
2025-05-16T23:28:39.844Z, 79.1
2025-05-16T23:28:41.076Z, 87.4
2025-05-16T23:28:42.201Z, 70.9
2025-05-16T23:28:43.326Z, 62.7
2025-05-16T23:28:44.421Z, 74
2025-05-16T23:28:45.580Z, 82.2
2025-05-16T23:28:46.705Z, 107.2
2025-05-16T23:28:47.833Z, 79.1
2025-05-16T23:28:48.958Z, 86.4
2025-05-16T23:28:50.094Z, 84.3
2025-05-16T23:28:51.185Z, 88.5
2025-05-16T23:28:52.338Z, 80.2
2025-05-16T23:28:53.463Z, 67.8
2025-05-16T23:28:54.590Z, 61.6
2025-05-16T23:28:55.679Z, 62.7
2025-05-16T23:28:56.840Z, 64.7
2025-05-16T23:28:57.970Z, 67.8
2025-05-16T23:28:59.056Z, 75
2025-05-16T23:29:00.224Z, 67.8
2025-05-16T23:29:01.354Z, 74
2025-05-16T23:29:02.479Z, 86.4
2025-05-16T23:29:03.601Z, 87.4
2025-05-16T23:29:04.731Z, 60.6
2025-05-16T23:29:05.818Z, 68.8
2025-05-16T23:29:07.084Z, 75
2025-05-16T23:29:08.210Z, 89.5
2025-05-16T23:29:09.336Z, 81.2
2025-05-16T23:29:10.461Z, 86.4
2025-05-16T23:29:11.588Z, 69.8
2025-05-16T23:29:12.676Z, 82.2
2025-05-16T23:29:13.838Z, 67.8
2025-05-16T23:29:14.966Z, 77.1
2025-05-16T23:29:16.065Z, 66.8
2025-05-16T23:29:17.160Z, 68.8
2025-05-16T23:29:18.347Z, 72.9
2025-05-16T23:29:19.472Z, 79.1
2025-05-16T23:29:20.599Z, 64.7
2025-05-16T23:29:21.722Z, 57.5
2025-05-16T23:29:22.904Z, 69.8
2025-05-16T23:29:24.080Z, 83.3
2025-05-16T23:29:25.310Z, 76
2025-05-16T23:29:26.436Z, 68.8
2025-05-16T23:29:27.563Z, 67.8
2025-05-16T23:29:28.791Z, 75
2025-05-16T23:29:30.020Z, 80.2
2025-05-16T23:29:31.147Z, 65.7
2025-05-16T23:29:32.274Z, 54.5
2025-05-16T23:29:33.603Z, 51.4
2025-05-16T23:29:34.832Z, 75
2025-05-16T23:29:36.061Z, 80.2
2025-05-16T23:29:37.289Z, 71.9
2025-05-16T23:29:38.416Z, 81.2
2025-05-16T23:29:39.543Z, 77.1
2025-05-16T23:29:40.671Z, 66.8
2025-05-16T23:29:41.755Z, 56.5
2025-05-16T23:29:42.918Z, 68.8
2025-05-16T23:29:44.051Z, 56.5
2025-05-16T23:29:45.174Z, 90.5
2025-05-16T23:29:46.304Z, 68.8
2025-05-16T23:29:47.530Z, 85.3
2025-05-16T23:29:48.653Z, 66.8
2025-05-16T23:29:49.784Z, 67.8
2025-05-16T23:29:50.915Z, 56.5
2025-05-16T23:29:52.037Z, 91.6
2025-05-16T23:29:53.366Z, 75
2025-05-16T23:29:54.489Z, 70.9
2025-05-16T23:29:55.620Z, 70.9
2025-05-16T23:29:56.742Z, 74
2025-05-16T23:29:57.873Z, 75
2025-05-16T23:29:58.961Z, 72.9
2025-05-16T23:30:00.121Z, 83.3
2025-05-16T23:30:01.203Z, 68.8
2025-05-16T23:30:02.377Z, 82.2
2025-05-16T23:30:03.509Z, 78.1
2025-05-16T23:30:04.633Z, 54.5
2025-05-16T23:30:05.756Z, 54.5
2025-05-16T23:30:06.879Z, 86.4
2025-05-16T23:30:08.108Z, 67.8
2025-05-16T23:30:09.238Z, 71.9
2025-05-16T23:30:10.364Z, 52.4
2025-05-16T23:30:11.492Z, 68.8
2025-05-16T23:30:12.621Z, 53.4
2025-05-16T23:30:13.707Z, 68.8
2025-05-16T23:30:14.870Z, 89.5
2025-05-16T23:30:15.997Z, 61.6
2025-05-16T23:30:17.124Z, 51.4
2025-05-16T23:30:18.248Z, 79.1
2025-05-16T23:30:19.375Z, 74
2025-05-16T23:30:20.503Z, 82.2
2025-05-16T23:30:21.598Z, 60.6
2025-05-16T23:30:22.755Z, 67.8
2025-05-16T23:30:23.880Z, 67.8
2025-05-16T23:30:25.006Z, 87.4
2025-05-16T23:30:26.098Z, 67.8
2025-05-16T23:30:27.202Z, 74
2025-05-16T23:30:28.320Z, 88.5
2025-05-16T23:30:29.411Z, 68.8
2025-05-16T23:30:30.537Z, 64.7
2025-05-16T23:30:31.663Z, 75
2025-05-16T23:30:32.748Z, 75
2025-05-16T23:30:33.923Z, 61.6
2025-05-16T23:30:35.043Z, 67.8
2025-05-16T23:30:36.169Z, 83.3
2025-05-16T23:30:37.291Z, 67.8
2025-05-16T23:30:38.423Z, 60.6
2025-05-16T23:30:39.544Z, 52.4
2025-05-16T23:30:40.675Z, 67.8
2025-05-16T23:30:41.765Z, 82.2
2025-05-16T23:30:42.923Z, 60.6
2025-05-16T23:30:44.055Z, 83.3
2025-05-16T23:30:45.181Z, 60.6
2025-05-16T23:30:46.307Z, 69.8
2025-05-16T23:30:47.535Z, 64.7
2025-05-16T23:30:48.661Z, 90.5
2025-05-16T23:30:49.790Z, 78.1
2025-05-16T23:30:50.915Z, 54.5
2025-05-16T23:30:52.040Z, 68.8
2025-05-16T23:30:53.173Z, 67.8
2025-05-16T23:30:54.394Z, 66.8
2025-05-16T23:30:55.487Z, 75
2025-05-16T23:30:56.651Z, 81.2
2025-05-16T23:30:57.737Z, 60.6
2025-05-16T23:30:58.900Z, 54.5
2025-05-16T23:31:00.027Z, 66.8
2025-05-16T23:31:01.121Z, 67.8
2025-05-16T23:31:02.218Z, 68.8
2025-05-16T23:31:03.406Z, 62.7
2025-05-16T23:31:04.499Z, 52.4
2025-05-16T23:31:05.618Z, 67.8
2025-05-16T23:31:06.782Z, 72.9
2025-05-16T23:31:07.911Z, 67.8
2025-05-16T23:31:09.142Z, 86.4
